IssueType,ParentId,TaskId,TaskName,TaskContent,Status,DateCreatedText,DueDateText,StartDateText,Assignees,Priority,ListName,ProjectName,SpaceName,TimeEstimated,tags1,tags2,tags3,tags4,tags5,attachment1,attachment2,attachment3,comment1
story,,behcz,Add Flutter on-boarding guide to docs,"Creator checklist\\ I've added at least one use case\\ I've added a short description of what the feature should be\\ Use case(s)\\ As a developer with a Flutter project I want to add and configure Flutter projects easily so that I can have faster and more stable builds with the necessary tooling in place.\\ Description\\ We're adding official Flutter support to Bitrise and there needs to be proper documentation around it to help users onboard. This should be along the same lines of the rest of the platform on-boarding guides.\\ ",Closed,19/Nov/18 11:31 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,36000,enhancement,epic:_flutter_support,,,,,,,"25/Jan/19 2:38 PM;anna.banyik@bitrise.io;@Zoltán Bába One extra step has been added to the guide (""If you have an iOS project in your Flutter project, you will have to select an .ipa export method."") and the article is approved by Tomi. I released it to Devcenter.
"
story,,bczt7,Investigate BETA Expo Eject step/Expo CLI and their relevance to React Native,"Check with Tooling if this should only be an extension to our existing Getting started guide or a separate setup would be clearer (Expo CLI)\\ \\ \\ what is expo detach? https://discuss.bitrise.io/t/monthly-release-of-bitrise-cli-tools-and-summary-of-updates-nov/6786\\ should the step run expo publish after eject?\\ in case of React Native project using Expo Kit library (any .js file imports expo),\\ expo publis command generates the:\\ ./android/app/src/main/assets/shell-app-manifest.json\\ ./android/app/src/main/assets/shell-app.bundle\\ ./ios/bitriseexpokit/Supporting/shell-app-manifest.json\\ ./ios/bitriseexpokit/Supporting/shell-app.bundle files, which are required for the native builds.\\ React Native version to set in package.json\\ react Native version to set in package.json after the eject process.\\ Extra info from Tooling:\\ https://app.nuclino.com/Bitrise/Tooling/React-Native-Expo-10e3a4d2-703e-45aa-b125-deb30fff2a03\\ ",Closed,15/Nov/18 10:30 AM,"2/28/2019, 4:00:00 AM GMT+1",,,3,Technical Writing,Technical Writing,Completed Archive,10800,enhancement,platform:_react_native,research,,,,,,"18/Apr/19 11:24 AM;daniel@bitrise.io;Bumping priority, it's blocking an urgent card in ready to sprint
","05/Apr/19 4:02 PM;anna.banyik@bitrise.io;Added a dependency from Tooling. r1rwr  Check with Krisz and they are working on the development part of this.
","05/Apr/19 3:24 PM;anna.banyik@bitrise.io;Recontacting Krisz to see if we can progress with this card at all
","05/Feb/19 12:56 PM;anna.banyik@bitrise.io;Talked with Tooling, this feature has not been released yet since they found an issue. They'll be investigating on this. Due date moved to end of February.
","26/Nov/18 2:06 PM;anna.banyik@bitrise.io;Moved this card back to Backlog due to silent release - atm Tooling is looking for feedback once silent release is done. Revisiting this card in 3 weeks time! Due date added 17 Dec.
"
task,,97pnz,Checking PRs for Japanese translation project,"The pull requests by Japanese users have to be reviewed - checking if they are in the correct place in the repository, and running them through Google Translate to make sure they are indeed translations - and merged. \\ ",Closed,26/Oct/18 11:47 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,10800,,,,,,,,
story,,ut5mp,"Publishing the translation of ""Caching"" & ""Testing""","Articles translated from English to Japanese have to be moved to the live environment. Afterwards we have to check that the menus are set correctly and therefore navigation is seamless and simple. \\ Translated DevCenter section: \\ キャッシュ (Caching)\\ テスト (Testing)\\ \\ Translated articles (both JP and EN titles): \\ キャッシュについて (About Caching)\\ \\ Xcodeテストの実行 (Running Xcode tests)\\ Visual Studio App Centerでのテストの実行 (Running tests in the Visual Studio App Center)\\ Bitrise上でDetoxテストの実行 (Running Detox tests on Bitrise)\\ ",Closed,29/Apr/19 5:28 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,publish:_our_sites_(blog_/_newsletter_/_devcenter_/_github_lists,_...),review,,,,
story,,70mku,"Extend ""how to use bitrise.yml online editor"" with benefits of Monaco Editor","Extend current description of https://devcenter.bitrise.io/bitrise-cli/bitrise-yml-online/#editing-and-downloading-bitriseyml-online based on introducing  . Also check: https://blog.bitrise.io/try-the-new-smarter-yml-editor-on-bitrise-io\\ ",Closed,21/Aug/18 1:56 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,3600,enhancement,,,,,,,
story,,c062r,Frequent iOS issues: clearing it up,"The frequent iOS issues post in the Troubleshooting section needs a structural and linguistic facelift. \\ ",Closed,30/Nov/18 4:35 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,14400,devcenter,enhancement,,,,,,
story,,n75f7,"Remove Fastlane as ""project type"" from Devcenter","Use case(s)\\ We do not treat Fastlane as a separate project type any more (since [31 jan](https://github.com/bitrise-core/bitrise-init/releases/tag/1.8.0))\\ How it should work for the user\\ Check Devcenter and remove fastlane as a project type and explain that it's treated as an automation tool instead.\\ Am investigating some details with Krisz on how this automation is supposed to work.\\ \\ Additional resources/research (optional)\\ \\ Tooling's own card:   \\ ",Closed,12/Mar/19 3:16 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,7200,enhancement,,,,,18/Jul/19 4:37 PM;Admin;https://attachments.clickup.com/acfcc338-f3f9-4daf-982e-ef2fea7b4e82/image%20(1).png,,,"18/Mar/19 10:03 AM;anna.banyik@bitrise.io;Update: So if Fastlane is part of our scanner now then it wont produce such project type? (See fastlane is there below Xamarin)image (1).png
Krisz's response to the above question: ""Fastlane will remain in the attached image, since it will be detected and handled in the way that we generate config for it. But it will not be treated as a separate project type.

So if you choose Fastlane in the attached list your project type will be either other, ior or android
So based on this probably you do not need to modify the devcenter as

```Setting up configuration

After Setting up the SSH key for your project, Bitrise will download your code to make sure it can access the repository and will run an automatic repository scanner script to find the best initial configuration for your project. Currently Bitrise will detect iOS, Android, Xamarin, Ionic, Cordova, Flutter, React Native and fastlane projects out of the box.```

This is still true, Fastlane project will be detected.
But in the step selector and as a project type icon and from the project type selector it will be removed.""
"
story,,f425c,Scheduled Builds Add-on — Documentation,"Use case(s)\\ As a user I'd like to have a clear understanding on how a given add-on works and how to set it up and maintain.\\ How it should work for the user\\ We are going to have a touch point with our users on the add-on details page  under the integration (in this case add-on) marketplace. Here they can deep dive in the details of the given add-on, where we reassure them after the first insights that is provided by a short summary and description on the details page. \\ Of course this is going to be an essential part of the add-on documentations ""bundle"" where we gather each of our add-ons. \\ Additional resources/research (optional)\\ Details page can overlap the documentation in terms of content, but the add-on detail page should be more likely a presentation than a documentation. It should provide a short summary of the core values and an SEO friendly description.\\ \\ Current layout of the Details Page: https://zpl.io/aMKjLLz\\ \\ Current design for Test Reports:  https://zpl.io/2EPWxml\\ \\ Please find the project owner in the website team for more informations of the add-on. Project owner of this add-on is Norbi.\\ ",Closed,14/Jan/19 11:45 AM,,,,1,Technical Writing,Technical Writing,Completed Archive,21600,enhancement,epic:_addons,,,,,,,"01/Feb/19 5:40 PM;zoltan.baba@bitrise.io;First version is available in Nuclino: https://app.nuclino.com/Bitrise/Tech-writing/Scheduled-Builds-add-on-a14dd14b-89ff-4721-bd45-ac0394916b25. Subject to revision before feature release and before DevCenter release. 
"
task,,aq4zg,Rewrite Secrets-related content to reflect our new UI,"\\  \\ Looks like Secrets are functioning the same as already described in Devcenter but UI has slightly changed. Check and modify Devcenter here https://devcenter.bitrise.io/builds/sensitive-input-field/#set-a-sensitive-input-in-a-step and here https://yv69yaruhkt48w.preview.forestry.io/builds/env-vars-secret-env-vars/#about-secrets\\ swap screenshots to new ui representation\\ modify content to better reflect secrets tab\\ \\ ",Closed,09/Nov/18 11:05 AM,,,,2,Technical Writing,Technical Writing,Completed Archive,7200,,,,,,,,
sub-task,q4907,,Update Managing the apps of an organization,null,Closed,05/Apr/19 11:24 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,3600,,,,,,,,
task,,bhqyf,Bitrise-init project: review the guidelines and overview,"https://discuss.bitrise.io/t/bitrise-init-project-overview/6878\\ https://discuss.bitrise.io/t/bitrise-init-contribution-guide/6784\\ \\ ",Closed,22/Nov/18 12:47 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,14400,maintenance,,,,,,,
task,,xyh7u,Rework Getting Started (Part 1) based on SG,"What should we do?\\ Now that we've got our Language and Format guides ready, we can update Devcenter accordingly.\\ Start with Getting started's Signing up and Adding a new app sections\\ \\ Move these to Getting started (under Quick Start Guide):\\ Connecting your GitHub/GitLab/Bitbucket account to Bitrise: https://devcenter.bitrise.io/getting-started/signing-up/connecting-account-bitrise/ \\ 	(https://devcenter.bitrise.io/jp/getting-started/signing-up/connecting-account-bitrise/)\\ Connecting your Apple Developer Account to Bitrise: https://devcenter.bitrise.io/getting-started/signing-up/connecting-apple-dev-account/ \\ 	(https://devcenter.bitrise.io/jp/getting-started/signing-up/connecting-apple-dev-account/)\\ Connecting self-hosted GitLab instances: https://devcenter.bitrise.io/getting-started/signing-up/self-hosted-gitlab/ (https://devcenter.bitrise.io/jp/getting-started/signing-up/self-hosted-gitlab/)\\ Logging into Bitrise: https://devcenter.bitrise.io/getting-started/signing-up/logging-in-to-bitrise/  jp 404\\ \\ Include these into the existing Adding a new app article (https://devcenter.bitrise.io/getting-started/adding-a-new-app/index/)\\ Connecting a repository: https://devcenter.bitrise.io/getting-started/adding-a-new-app/connecting-a-repository/ (https://devcenter.bitrise.io/jp/getting-started/adding-a-new-app/connecting-a-repository/)\\ Setting up SSH keys https://devcenter.bitrise.io/getting-started/adding-a-new-app/setting-up-ssh-keys/ (https://devcenter.bitrise.io/jp/getting-started/adding-a-new-app/setting-up-ssh-keys/)\\ Setting up config: https://devcenter.bitrise.io/getting-started/adding-a-new-app/setting-up-configuration/ (https://devcenter.bitrise.io/jp/getting-started/adding-a-new-app/setting-up-configuration/)\\ + redirect links!!\\ Why should we do it?\\ To provide consistent guides.\\ https://app.nuclino.com/Bitrise/Tech-writing/Language-9644e0f2-f4ba-405c-b33b-a44b59539292\\ https://app.nuclino.com/Bitrise/Tech-writing/Format-63c6cf62-f83d-420a-b5a4-e565031ec533\\ ",Closed,22/May/19 11:30 AM,,,,3,Technical Writing,Technical Writing,Completed Archive,28800,bitrise_style_guide,maintenance,,,,,,,"31/May/19 1:03 PM;anna.banyik@bitrise.io;Signing up and Adding a new app sections
"
sub-task,14gmtk,,Review,null,Open,04/Jul/19 12:41 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
sub-task,x1q23,,Review,null,Open,15/May/19 10:53 AM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,ynxzp,Landing page re-design: implementation,"Use case(s)\\ Implement the design for the new DevCenter landing page. \\ How it should work for the user\\ User should be able to reach any menu item from the landing page. It should also present the user with three ""popular"" options to start their exploration. These, initially, will be Getting started, iOS code signing, and API. \\ Additional resources/research (optional)\\ Design: https://app.zeplin.io/project/5c45de62c50a21377f142cbd/screen/5c5995d8ae3b5e421e368eb9\\ ",Closed,28/May/19 11:40 AM,,,,2,Technical Writing,Technical Writing,Completed Archive,21600,enhancement,,,,,,,
task,,ryv93,Research manual PR approval,"What should we do?\\ Research how the Manual PR approval feature works for both public and private apps, using the beta tag. \\ Why should we do it?\\ To be able to produce quality documentation about it. \\ More details\\   \\ ",Closed,12/Apr/19 5:32 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,10800,maintenance,,,,,,,
sub-task,yj72p,,Review,null,Open,27/May/19 2:57 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
sub-task,a552j,,Extend Android deployment,null,Closed,31/Oct/18 12:59 PM,,,,null,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
task,,3dn2j,Scheduling builds documentation,"Waiting on tech review: https://github.com/bitrise-io/devcenter/pull/228 15 June 2018\\ ",Closed,28/May/18 4:57 PM,,,,3,Technical Writing,Technical Writing,Completed Archive,,,,,,,,,
story,,bcmwe,Debugging your build locally,"https://discuss.bitrise.io/t/how-to-debug-your-build-locally-it-works-on-my-mac-pc-but-not-on-bitrise-io/392\\ ",Closed,14/Nov/18 2:50 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,14400,enhancement,helps_support,,,,,,
story,,q4907,Update all Outside contributor related docs,"What should we do?\\ We changed the title of the Outside contributor section on the app's Team tab if the owner of the app is an Organization.\\ \\ Also we did some changes on the backend, so from now the user will be not able to add a contributor to the app if Outside contributors are NOT ALLOWED and the user which you want to add to the app's team is not an Organization member.\\ Why should we do it?\\ Because a part of the UI is changed and the ""Outisde"" word is not mentioned.\\ More details\\ For more information you can check this task:  \\ Do not let add outside contributors on apps team tab if the organization outside contributors is not allowed\\ #kj4hh\\ ﻿ \\ \\ or these screenshots:\\  \\  \\ ",Closed,29/Mar/19 1:33 PM,,,,2,Technical Writing,Technical Writing,Completed Archive,10800,devcenter,enhancement,team-tech-writing,,,18/Jul/19 4:37 PM;Admin;https://attachments.clickup.com/358c9109-c2e5-456d-9c5d-ba367fa05b2f/Screenshot%202019-03-29%20at%2012.13.50.png,18/Jul/19 4:37 PM;Admin;https://attachments.clickup.com/f47b5141-ef6b-4d7a-9134-04cc7835dcde/Screenshot%202019-03-29%20at%2012.07.22.png,
task,,ryuwj,Testing add-on review,"What should we do?\\ Review the testing add-on article written earlier. \\ Why should we do it?\\ The testing add-on is getting ready to be released; before the guide to it will be published, we should make sure it contains accurate information. \\ More details\\ ",Closed,12/Apr/19 5:18 PM,,,,1,Technical Writing,Technical Writing,Completed Archive,14400,maintenance,,,,,,,,"18/Apr/19 3:17 PM;zoltan.baba@bitrise.io;Contact is Józsi E. Waiting for beta tag to test.
"
